Region,Sector,Product_category,Product_long,Product,Flow_category,Flow_long,Flow,End_use
senegal,Electric Power,Coal,other bituminous coal,BITCOAL,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
senegal,Electric Power,Coal,other bituminous coal,BITCOAL,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Coal,other bituminous coal,BITCOAL,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
senegal,Electric Power,Coal,other bituminous coal,BITCOAL,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
senegal,Electric Power,Natural gas,Natural gas,NATGAS,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Natural gas,Natural gas,NATGAS,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
senegal,Electric Power,Oil products,Fuel oil,RESFUEL,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
senegal,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
senegal,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Oil products,Fuel oil,RESFUEL,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
senegal,Electric Power,Oil products,Fuel oil,RESFUEL,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
senegal,Electric Power,Electricity and Heat,Heat,HEAT,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
senegal,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Transformation processes,Autoproducer electricity plants,AUTOELEC,Electricity
senegal,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
senegal,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
senegal,Electric Power,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
senegal,Electric Power,Oil products,Other oil products,ONONSPEC,Electricity output (GWh),Electricity output -autoproducer electricity plants,ELAUTOE,Electricity
senegal,Electric Power,Oil products,Other oil products,ONONSPEC,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Oil products,Other oil products,ONONSPEC,Electricity output (GWh),Electricity output,ELOUTPUT,Electricity
senegal,Electric Power,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
senegal,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Electricity output (GWh),Electricity output -main activity producer electricity plants,ELMAINE,Electricity
senegal,Electric Power,Electricity and Heat,Solar photovoltaics,SOLARPV,Transformation processes,Main activity producer electricity plants,MAINELEC,Electricity
serbia,Transportation,Coal,Lignite,LIGNITE,Final consumption,Rail,RAIL,High Temperature Heat
serbia,Transportation,Natural gas,Natural gas,NATGAS,Final consumption,Road,ROAD,High Temperature Heat
serbia,Transportation,Oil products,Fuel oil,RESFUEL,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
serbia,Transportation,Oil products,Fuel oil,RESFUEL,Final consumption,Road,ROAD,High Temperature Heat
serbia,Transportation,Oil products,Fuel oil,RESFUEL,Final consumption,Transport not elsewhere specified,TRNONSPE,High Temperature Heat
serbia,Transportation,Electricity and Heat,Electricity,ELECTR,Final consumption,Rail,RAIL,Electricity
serbia,Transportation,Electricity and Heat,Electricity,ELECTR,Final consumption,Transport not elsewhere specified,TRNONSPE,Electricity
serbia,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Domestic navigation,DOMESNAV,High Temperature Heat
serbia,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Rail,RAIL,High Temperature Heat
serbia,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Road,ROAD,High Temperature Heat
serbia,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Transport not elsewhere specified,TRNONSPE,High Temperature Heat
serbia,Transportation,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Supply,International marine bunkers,MARBUNK,High Temperature Heat
serbia,Transportation,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Road,ROAD,High Temperature Heat
serbia,Transportation,Oil products,Aviation gasoline,AVGAS,Supply,International aviation bunkers,AVBUNK,High Temperature Heat
serbia,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Road,ROAD,High Temperature Heat
serbia,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Final consumption,Manufacturing,MANUFACT,High Temperature Heat
serbia,Transportation,Oil products,Motor gasoline excl. biofuels,NONBIOGASO,Transformation processes,BKB/peat briquette plants,TREFINER,High Temperature Heat
serbia,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Transformation processes,BKB/peat briquette plants,TREFINER,High Temperature Heat
serbia,Transportation,Oil products,Kerosene type jet fuel excl. biofuels,NONBIOJETK,Supply,International aviation bunkers,AVBUNK,High Temperature Heat
serbia,Transportation,Oil products,Lubricants,LUBRIC,Final consumption,Non-energy use in transport,NETRANS,High Temperature Heat
serbia,Residential,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Coal,BKB,BKB,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Coal,Lignite,LIGNITE,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Coal,Sub-bituminous coal,SUBCOAL,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Biofuels and Waste,Charcoal,CHARCOAL,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Natural gas,Natural gas,NATGAS,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Oil products,Fuel oil,RESFUEL,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Electricity and Heat,Electricity,ELECTR,Final consumption,Residential,RESIDENT,Electricity
serbia,Residential,Electricity and Heat,Heat,HEAT,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Residential,Oil products,Other kerosene,OTHKERO,Final consumption,Residential,RESIDENT,Low Temperature Heat
serbia,Commercial,Biofuels and Waste,Biogases,BIOGASES,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Coal,BKB,BKB,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Coal,Lignite,LIGNITE,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Coal,Sub-bituminous coal,SUBCOAL,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Biofuels and Waste,Charcoal,CHARCOAL,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Natural gas,Natural gas,NATGAS,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Oil products,Fuel oil,RESFUEL,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,Electricity
serbia,Commercial,Electricity and Heat,Heat,HEAT,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Oil products,Liquified petroleum gases (LPG),LPG,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,Low Temperature Heat
serbia,Industrial,Biofuels and Waste,Biogases,BIOGASES,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Biogases,BIOGASES,Final consumption,Food and tobacco,FOODPRO,
serbia,Industrial,Biofuels and Waste,Biogases,BIOGASES,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Agriculture/forestry,AGRICULT,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Chemical and petrochemical,CHEMICAL,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Construction,CONSTRUC,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Food and tobacco,FOODPRO,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output,HEATOUT,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Industry not elsewhere specified,INONSPEC,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Iron and steel,IRONSTL,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Machinery,MACHINE,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Manufacturing,MANUFACT,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Mining and quarrying,MINING,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Non-ferrous metals,NONFERR,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Non-metallic minerals,NONMET,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,"Paper, pulp, and print",PAPERPRO,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Textile and leather,TEXTILES,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Transport equipment,TRANSEQ,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Wood and wood products,WOODPRO,
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Autoproducer heat plants,AUTOHEAT,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -autoproducer heat plants,HEAUTOH,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Charcoal production plants,TCHARCOAL,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,Chemical and petrochemical,CHEMICAL,
serbia,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output,HEATOUT,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
serbia,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
serbia,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Food and tobacco,FOODPRO,
serbia,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Iron and steel,IRONSTL,
serbia,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Manufacturing,MANUFACT,
serbia,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Non-ferrous metals,NONFERR,
serbia,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Non-metallic minerals,NONMET,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Chemical and petrochemical,CHEMICAL,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Food and tobacco,FOODPRO,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output,HEATOUT,High Temperature Heat
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Industry not elsewhere specified,INONSPEC,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Machinery,MACHINE,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Manufacturing,MANUFACT,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Non-ferrous metals,NONFERR,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Non-metallic minerals,NONMET,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,"Paper, pulp, and print",PAPERPRO,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Textile and leather,TEXTILES,
serbia,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Non-energy use industry/transformation/energy,NEINTREN,
serbia,Industrial,Coal,BKB,BKB,Final consumption,Manufacturing,MANUFACT,
serbia,Industrial,Coal,BKB,BKB,Final consumption,Non-metallic minerals,NONMET,
serbia,Industrial,Coal,Lignite,LIGNITE,Energy industry own use and Losses,Losses,DISTLOSS,
serbia,Industrial,Coal,Lignite,LIGNITE,Final consumption,Agriculture/forestry,AGRICULT,
