"Renewable Electricity generation (GWh) by Region/country/area, Technology and Year",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
region,Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Total renewable energy,1534,1301,2020,2469,2755,3009,2518,2364.23,2232.33,2310.63,3447.19,2676,1821.2,1626.4,1478.75,1828.48,2191.81,1976,2052.2,1910.3,1413.2
Azerbaijan,Hydropower,1534,1301,2020,2469,2755,3009,2518,2364.1,2232.2,2308.4,3446.3,2675.8,1821,1490.7,1300,1637.51,1959.3,1746.4,1768,1564.8,1069.5
Azerbaijan,Renewable hydropower,1534,1301,2020,2469,2755,3009,2518,2364.1,2232.2,2308.4,3446.3,2675.8,1821,1490.7,1300,1637.51,1959.3,1746.4,1768,1564.8,1069.5
Azerbaijan,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Wind,0,0,0,0,0,0,0,0,0,2.1,0.5,0,0,0.8,2.34,4.6,22.76,22.1,82.7,105.4,96.1
Azerbaijan,Onshore wind energy,0,0,0,0,0,0,0,0,0,2.1,0.5,0,0,0.8,2.34,4.6,22.76,22.1,82.7,105.4,96.1
Azerbaijan,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Solar,0,0,0,0,0,0,0,0.13,0.13,0.13,0.39,0.2,0.2,0.8,2.91,4.57,35.25,37.2,39.3,44.2,47
Azerbaijan,Solar photovoltaic,0,0,0,0,0,0,0,0.13,0.13,0.13,0.39,0.2,0.2,0.8,2.91,4.57,35.25,37.2,39.3,44.2,47
Azerbaijan,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1,173.5,181.8,174.5,170.3,162.2,195.9,200.6
Azerbaijan,Solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1,173.5,181.8,174.5,170.3,162.2,195.9,200.6
Azerbaijan,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1,173.5,181.8,174.5,170.3,162.2,195.9,200.6
Azerbaijan,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Total renewable energy,5881.3,5535.39,6711.5,6497.2,6027.8,6030.4,5401.6,6831.17,7169.01,7417.01,9374.9,7892.46,7220.51,8271.21,8335.34,8453.76,9338.58,9298.52,10034.03,9017.23,8339.83
Georgia,Hydropower,5881.3,5535.39,6711.5,6497.2,6027.8,6030.4,5401.6,6831.17,7169.01,7417.01,9374.9,7892.46,7220.51,8271.21,8335.34,8453.76,9329.24,9210.4,9949.4,8931.7,8248.2
Georgia,Renewable hydropower,5881.3,5535.39,6711.5,6497.2,6027.8,6030.4,5401.6,6831.17,7169.01,7417.01,9374.9,7892.46,7220.51,8271.21,8335.34,8453.76,9329.24,9210.4,9949.4,8931.7,8248.2
Georgia,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,87.8,84.3,84.69,90.8
Georgia,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,87.8,84.3,84.69,90.8
Georgia,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.33,0.83,0.83
Georgia,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.33,0.83,0.83
Georgia,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Total renewable energy,164957.99,174862.3,163226.53,157009.58,177144.95,174228.33,175179.08,178876.23,166715.89,176153.4,168497.3,167875.61,167225.26,182826.41,177046.21,169804.22,186357.65,186946.94,193399.53,197725.28,216965.82
Russian Fed,Hydropower,166173.91,176696.22,165020.45,158592.5,178652.87,175697.25,176596,180303.88,168169.54,177587.05,169865.85,169077.06,168118.01,183842.06,178420.73,171167.8,187822.11,188343.16,194241.18,197708.81,215303.06
Russian Fed,Renewable hydropower,164875.91,174745.22,163047.45,156634.5,176692.87,173770.25,174667,178369.88,166221.54,175652.05,167951.85,167313.06,166697.01,182339.06,176546.73,169246.8,185794.11,186225.16,192355.68,195915.75,213500.92
Russian Fed,Pumped storage,1298,1951,1973,1958,1960,1927,1929,1934,1948,1935,1914,1764,1421,1503,1874,1921,2028,2118,1885.5,1793.06,1802.14
Russian Fed,Marine,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Russian Fed,Wind,2,3,6,9,7,7,5,7,5,4,4,5,5,5,5,6,6,6,76.92,151.02,1400.99
Russian Fed,Onshore wind energy,2,3,6,9,7,7,5,7,5,4,4,5,5,5,5,6,6,6,76.92,151.02,1400.99
Russian Fed,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Solar,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.9,1,7.13,62.35,79.26,196.3,467.71,1116.49,1249.14
Russian Fed,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.9,1,7.13,62.35,79.26,196.3,467.71,1116.49,1249.14
Russian Fed,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Bioenergy,22,23,17,42,42,41,44,14,24,33,36,35,45,37,32,32.18,32,84.18,72.52,109,393
Russian Fed,Solid biofuels,22,23,17,42,42,41,44,14,24,33,36,35,45,37,32,32.18,32,84.18,72.52,109,393
Russian Fed,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Other solid biofuels,22,23,17,42,42,41,44,14,24,33,36,35,45,37,32,32.18,32,84.18,72.52,109,393
Russian Fed,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Fed,Geothermal,58,91,156,324,403,410,463,485,465,464,505,522,477,444,455,456.54,445.92,434.95,426.34,432.68,421.43
T�rkiye,Total renewable energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Solar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Solar photovoltaic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
T�rkiye,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe,Total renewable energy,641713.97,651047.56,607268.81,589971.03,645333.75,679073.3,688405.54,731313.1,791128.16,815744.96,899410.72,885338.64,1004241.72,1094314.61,1135667.21,1173133.68,1195617.19,1210643,1297614.88,1332012.08,1448015.94
Europe,Hydropower,607014.62,611563.12,557220.74,521556.6,551301.24,564927.84,550427.82,557742.82,587778.19,580977.55,622863.39,541658.8,596258.96,630183.14,631522.06,597676.24,613411.64,557415.82,612772.37,567421.79,608206.84
Europe,Renewable hydropower,577538.34,579987.11,520817.69,486732.8,515774.23,527009.79,512823.71,521825.26,552413.38,546434.4,588399.1,509221.16,561415.79,595253.64,596243.43,562625.87,578251.36,520357.92,577956.67,534317.33,572067.1
Europe,Pumped storage,29476.28,31576,36403.06,34823.8,35527.01,37918.05,37604.11,35917.57,35364.81,34543.15,34464.29,32437.64,34843.17,34929.5,35278.63,35050.37,35160.28,37057.91,34815.71,33104.46,36139.74
Europe,Marine,507.31,484.96,494.49,490.39,470.21,480.93,464.27,465.31,465.16,449.02,478.68,478.75,462.95,418.94,483.56,492.18,501.28,526.57,489.89,493.52,493.6
Europe,Wind,22264.29,26751.87,36422.38,44851.03,59761.55,71554.28,83638.3,106151.53,121347.99,134895.94,151110.37,182769.21,209249.98,240516.21,258132.94,307628.99,307640.9,367186.34,383630.6,441359.83,488412.4
Europe,Onshore wind energy,22147.41,26595.88,35980.97,44011.15,58528.43,70114.63,81959.2,103879.99,117998.06,130500.87,143769.68,171490.09,195214.55,220850.4,234311.46,272454.58,268902.68,316160.52,325157.13,369257.39,404636.5
Europe,Offshore wind energy,116.88,155.99,441.41,839.88,1233.13,1439.65,1679.1,2271.54,3349.93,4395.07,7340.69,11279.12,14035.43,19665.81,23821.48,35174.42,38738.22,51025.82,58473.47,72102.44,83775.9
Europe,Solar,130.52,200.9,289.65,443,719.65,1494.9,2532.24,3826.04,7501.37,14189.31,23379.78,47753.72,72191.82,87224.48,99996.81,110518.28,113836.78,122472.85,129666.6,142971.55,167605.14
Europe,Solar photovoltaic,130.52,200.9,289.65,443,719.65,1494.9,2532.24,3818.03,7485.22,14086.31,22609.11,45785.25,68407.3,82445.26,94529.53,104912.56,108230.64,116560.34,124770.09,137259.04,162583.63
Europe,Concentrated solar power,0,0,0,0,0,0,0,8.01,16.15,103,770.68,1968.48,3784.52,4779.22,5467.28,5605.71,5606.14,5912.51,4896.51,5712.51,5021.51
Europe,Bioenergy,35165.52,37559.73,43050.65,50613.85,61601.15,71477.73,80700.1,89693.89,99631.03,109676.94,125975.06,134467.36,149891.3,159630.05,169268.7,180251.72,183586.71,188214.7,193206.31,200125.91,206759.84
Europe,Solid biofuels,28590.48,29932.1,33897.29,39922.51,49350.08,56730.98,62589.47,66814.67,73145.75,77703.05,88384.8,92299.78,98854.29,101059.24,106153.45,113881.72,114867.31,119010.8,124776.61,131535.37,134680.08
Europe,Bagasse,0,0,0,0,0,0,10.82,10.01,4.01,0.33,1.5,0,0,0,0,0,14.71,9.72,0,0,0
Europe,Renewable municipal waste,7996.51,8751.71,9023.39,10022.63,10792.73,12411.2,13700.37,15464.38,16139.19,16191.07,18056.27,19013.4,19574.61,20083.4,21087.24,21945.54,22505.92,23517.78,24170.11,24218.48,22716
Europe,Other solid biofuels,20593.97,21180.4,24873.9,29899.88,38557.35,44319.77,48878.28,51340.28,57002.54,61511.65,70327.03,73286.37,79219.44,80910.05,84973.05,91845.65,92261.1,95378.44,100492.67,107202.18,111843.46
Europe,Liquid biofuels,0,15,103.43,56.09,571.01,1768.56,2920.4,1552.27,1911.05,3897.26,5101.33,3490.05,3666.63,4382.76,4907.34,5621.34,5318.34,5023.37,4860.75,5166.68,5080.02
Europe,Biogas,6575.04,7612.63,9049.93,10635.25,11680.07,12978.2,15190.24,21326.94,24574.23,28076.63,32488.93,38677.54,47370.39,54188.05,58207.92,60748.66,63401.06,64180.53,63568.95,63423.86,66999.75
Europe,Geothermal,6108,6063,6193.97,6839.97,7006.95,7055.67,8246.92,9351.08,9769.23,10099.36,10067.73,10648.43,11029.88,11271.29,11541.77,11616.64,11800.16,11884.64,12664.83,12743.94,12677.86
Albania,Total renewable energy,4594,3555.14,3512.27,4885.27,5466.27,5373.27,5431.27,2788.27,3797.27,5201.41,7567.54,4132.77,4725.92,6960.03,4725.63,5896.43,7783.06,4526.18,8553.49,5206.04,5313.17
Albania,Hydropower,4594,3555,3512,4885,5466,5373,5431,2788,3797,5201,7567,4132,4725,6959,4724.44,5895,7781.7,4524.98,8552.15,5183.85,5280.9
Albania,Renewable hydropower,4594,3555,3512,4885,5466,5373,5431,2788,3797,5201,7567,4132,4725,6959,4724.44,5895,7781.7,4524.98,8552.15,5183.85,5280.9
Albania,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Solar,0,0.14,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.41,0.54,0.77,0.92,1.03,1.19,1.43,1.36,1.2,1.33,22.2,32.27
Albania,Solar photovoltaic,0,0.14,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.41,0.54,0.77,0.92,1.03,1.19,1.43,1.36,1.2,1.33,22.2,32.27
Albania,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,Solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Total renewable energy,80,80,80,80,94,85,74,76,78.7,81,112.7,91.2,87.86,114.68,127.01,99.72,98.78,102.61,135.43,107.86,142.17
Andorra,Hydropower,80,80,80,80,93,84,70,57,63,62,100,78.9,76.18,101.78,113.42,85.67,84.36,85.1,114.36,85.6,121.4
Andorra,Renewable hydropower,80,80,80,80,93,84,70,57,63,62,100,78.9,76.18,101.78,113.42,85.67,84.36,85.1,114.36,85.6,121.4
Andorra,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.26,0.51,0.56,0.72,0.94
Andorra,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.26,0.51,0.56,0.72,0.94
Andorra,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Bioenergy,0,0,0,0,1,1,4,19,15.7,19,12.7,12.3,11.68,12.9,13.39,13.81,14.16,17,20.51,21.54,19.83
Andorra,Solid biofuels,0,0,0,0,1,1,4,19,15.7,19,12.7,12.3,11.68,12.9,13.39,13.81,14.16,17,20.51,21.54,19.83
Andorra,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Renewable municipal waste,0,0,0,0,1,1,4,19,15.7,19,12.7,12.3,11.68,12.9,13.39,13.81,14.16,17,20.51,21.54,19.83
Andorra,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total renewable energy,43434.63,42232.47,41894.82,35312.93,39772.32,40884.59,40668.77,43177.48,44530.8,47177.24,44998.34,40908.17,51327.83,50491.4,50186.27,47582.04,51082.24,51055.17,50053.51,54633.64,55423.58
Austria,Hydropower,43218.35,41837.41,42019.88,35292.36,38966.14,39437.98,38056.27,39199.81,40666.45,43668.98,41558.42,37780.17,47741.9,45778.25,44833.63,40591.54,43008.49,42175.32,41219.15,44204.02,45353.97
Austria,Renewable hydropower,41835.65,40455.48,40227,33214.99,36762.28,37095.14,35656.09,37054.45,38329.49,40896.3,38363.42,34237.17,43847.7,42016.72,41007.24,37156.87,39971.34,38293.75,37637.91,40825.97,41998.03
Austria,Pumped storage,1382.7,1381.93,1792.88,2077.36,2203.86,2342.84,2400.18,2145.36,2336.96,2772.68,3195.01,3543,3894.2,3761.53,3826.4,3434.67,3037.15,3881.57,3581.24,3378.05,3355.94
Austria,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Wind,66.75,104.65,139.82,372.28,933.63,1331.28,1752.79,2037.19,2011.26,1954.04,2063.91,1936.2,2462.86,3152.43,3845.68,4840.32,5234.84,6571.51,6030.43,7450.08,6791.53
Austria,Onshore wind energy,66.75,104.65,139.82,372.28,933.63,1331.28,1752.79,2037.19,2011.26,1954.04,2063.91,1936.2,2462.86,3152.43,3845.68,4840.32,5234.84,6571.51,6030.43,7450.08,6791.53
Austria,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Solar,3.23,5.34,9.03,14.69,18.43,21.02,22.39,24.24,30.12,48.92,88.81,174.07,337.48,625.97,785.25,937.1,1096.02,1268.97,1455.13,1702.09,2042.93
Austria,Solar photovoltaic,3.23,5.34,9.03,14.69,18.43,21.02,22.39,24.24,30.12,48.92,88.81,174.07,337.48,625.97,785.25,937.1,1096.02,1268.97,1455.13,1702.09,2042.93
Austria,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Bioenergy,1529,1667,1516,1708,2056,2434.85,3234.44,4059.2,4158.31,4276.47,4480.8,4559.68,4679.1,4695.97,4547.73,4647.69,4780.03,4920.84,4929.8,4655.3,4591.01
Austria,Solid biofuels,1468,1600,1472,1659,1976,2067.4,2755.44,3385.54,3520.29,3628.05,3804.24,3922.64,4037.03,4072.92,3934.3,4014.03,4113.56,4250.27,4301.39,4043.23,3962.16
Austria,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Renewable municipal waste,32,33,32,137,277,140.27,210.9,222.01,203.97,214.08,213.96,211.58,239.6,255.09,331.02,302.24,330.36,315.52,335.8,357.55,327.7
Austria,Other solid biofuels,1436,1567,1440,1522,1699,1927.13,2544.54,3163.53,3316.31,3413.97,3590.28,3711.06,3797.43,3817.83,3603.28,3711.79,3783.2,3934.74,3965.58,3685.68,3634.46
Austria,Liquid biofuels,0,0,0,1,21,56.47,67.31,71.66,36.08,39.82,30.4,11.92,0.41,0.26,0.13,0.14,0.75,0.23,0.1,0.2,0.14
Austria,Biogas,61,67,44,48,59,310.98,411.69,601.99,601.95,608.6,646.16,625.12,641.67,622.79,613.29,633.52,665.71,670.35,628.31,611.87,628.71
Austria,Geothermal,0,0,2.97,2.97,1.98,2.3,3.06,2.41,1.62,1.51,1.4,1.05,0.68,0.31,0.38,0.06,0.02,0.09,0.24,0.2,0.07
Belarus,Total renewable energy,28,31,30.29,29.37,34.34,37.2,38.59,50.25,73.72,105.12,130.42,138.87,170.38,266.26,254.9,281.1,392.01,754,774.31,1012.99,1347
Belarus,Hydropower,27,30,29,28,33,36,35,35,39,44,45,42,70,138,121,107.2,141.94,405,324,350.53,399
Belarus,Renewable hydropower,27,30,29,28,33,36,35,35,39,44,45,42,70,138,121,107.2,141.94,405,324,350.53,399
Belarus,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Wind,1,1,1.29,1.37,1.34,1.2,1.19,1.33,1.32,1.05,1.07,1.27,6.23,7.89,11.09,26.39,74.78,97,99.31,177.81,194
Belarus,Onshore wind energy,1,1,1.29,1.37,1.34,1.2,1.19,1.33,1.32,1.05,1.07,1.27,6.23,7.89,11.09,26.39,74.78,97,99.31,177.81,194
Belarus,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,7.47,28.09,89,177,181,176
Belarus,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,7.47,28.09,89,177,181,176
Belarus,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Bioenergy,0,0,0,0,0,0,2.4,13.92,33.4,60.08,84.35,95.6,94.14,120.37,120.97,140.05,147.2,163,174,303.66,578
Belarus,Solid biofuels,0,0,0,0,0,0,2.4,13.92,32.28,55.06,78.4,84.35,81.42,86.66,87.07,104.27,112.31,117,131,262.66,373
Belarus,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Other solid biofuels,0,0,0,0,0,0,2.4,13.92,32.28,55.06,78.4,84.35,81.42,86.66,87.07,104.27,112.31,117,131,262.66,373
Belarus,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,Biogas,0,0,0,0,0,0,0,0,1.12,5.02,5.95,11.25,12.73,33.71,33.9,35.78,34.89,46,43,41,205
Belarus,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total renewable energy,1044,1075,1138,1192,1496.02,2106.34,2952.22,3486.15,4416.98,5439.01,6630.7,8334.2,10513.3,11731.4,12219,14460.4,14258,15807.6,17185.5,19477.3,23410.8
Belgium,Hydropower,1699,1644,1490,1316,1607,1604,1628.34,1682.75,1756.56,1757,1668,1423,1659,1704,1465.2,1417.5,1489.1,1397.4,1307.6,1181.2,1314.6
Belgium,Renewable hydropower,460,441,360,247,316.9,288,359.34,389,409.58,328,312,196,357,380,292.2,318.4,370,270.1,292.3,302,266.9
Belgium,Pumped storage,1239,1203,1130,1069,1290.1,1316,1269,1293.75,1346.98,1429,1356,1227,1302,1324,1173,1099.1,1119.1,1127.3,1015.3,879.2,1047.7
Belgium,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Wind,16,37,57,88,141.45,227,366.26,491.1,637.01,996,1292,2312,2751,3665,4615.3,5574,5417.3,6518.3,7571.4,9750.2,12763.6
Belgium,Onshore wind energy,16,37,57,88,141.45,227,366.26,491.1,637.01,914,1102,1603,1897,2125,2399,2961,3046,3873.3,4260.4,5105.2,8118.6
Belgium,Offshore wind energy,0,0,0,0,0,0,0,0,0,82,190,709,854,1540,2216.3,2613,2371.3,2645,3311,4645,4645
Belgium,Solar,0,0,0,0,0.66,1.34,1.62,6.06,41.39,166.01,560,1169,2148,2644,2886.2,3056.3,3095.3,3307.8,3903.2,4251.6,5105.4
