Region,Variable,Unit,IEA Sector,IEA Metric,GCAM Metric,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,EIA Metric,BNEF Metric,WWS Metric
MAF ,Secondary Energy | Electricity | Biomass,EJ/yr,Power sector,Bioenergy,Secondary Energy | Electricity | Biomass,1.0999999999999999,1.0958134744644055,1.0917170712264168,1.087710790286035,1.0837946316432592,1.07996859529809,1.076232681250527,1.07258688950057,1.0690312200482197,1.0655656728934755,1.0621902480363377,1.0589049454768062,1.0557097652148812,1.052604707250562,1.0495897715838496,1.0466649582147434,1.0438302671432433,1.0410856983693497,1.0384312518930623,1.0358669277143815,1.0333927258333069,1.0310086462498382,1.0287146889639762,1.0265108539757204,1.024397141285071,1.0223735508920277,1.0204400827965912,1.0185967369987605,1.0168435134985363,1.0151804122959183,1.0136074333909066,1.0121245767835017,1.0107318424737026,1.0094292304615098,1.0082167407469236,1.0070943733299436,1.00606212821057,1.0051200053888025,1.0042680048646413,1.0035061266380865,1.0028343707091383,1.002252737077796,1.00176122574406,1.0013598367079306,1.0010485699694074,1.0008274255284904,1.00069640338518,1.0006555035394757,1.0007047259913777,1.0008440707408859,1.0010735377880007,1.0013931271327217,1.0018028387750488,1.0023026727149826,1.0028926289525224,1.0035727074876686,1.0043429083204212,1.00520323145078,1.0061536768787451,1.0071942446043165,Fossil fuels,Gas,
ASIA ,Secondary Energy | Electricity | Biomass,EJ/yr,Power sector,Bioenergy,Secondary Energy | Electricity | Biomass,1.0999999999999999,1.0958134744644055,1.0917170712264168,1.087710790286035,1.0837946316432592,1.07996859529809,1.076232681250527,1.07258688950057,1.0690312200482197,1.0655656728934755,1.0621902480363377,1.0589049454768062,1.0557097652148812,1.052604707250562,1.0495897715838496,1.0466649582147434,1.0438302671432433,1.0410856983693497,1.0384312518930623,1.0358669277143815,1.0333927258333069,1.0310086462498382,1.0287146889639762,1.0265108539757204,1.024397141285071,1.0223735508920277,1.0204400827965912,1.0185967369987605,1.0168435134985363,1.0151804122959183,1.0136074333909066,1.0121245767835017,1.0107318424737026,1.0094292304615098,1.0082167407469236,1.0070943733299436,1.00606212821057,1.0051200053888025,1.0042680048646413,1.0035061266380865,1.0028343707091383,1.002252737077796,1.00176122574406,1.0013598367079306,1.0010485699694074,1.0008274255284904,1.00069640338518,1.0006555035394757,1.0007047259913777,1.0008440707408859,1.0010735377880007,1.0013931271327217,1.0018028387750488,1.0023026727149826,1.0028926289525224,1.0035727074876686,1.0043429083204212,1.00520323145078,1.0061536768787451,1.0071942446043165,Fossil fuels,Gas,
World ,Secondary Energy | Electricity | Non-Biomass Renewables,EJ/yr,Power sector,Other renewables,Secondary Energy | Electricity | Non-Biomass Renewables,1.0303030303030303,1.0295145257913951,1.0287413303377544,1.0279834439421074,1.027240866604454,1.0265135983247948,1.0258016391031295,1.025104988939458,1.0244236478337805,1.0237576157860966,1.0231068927964069,1.022471478864711,1.0218513739910091,1.0212465781753008,1.0206570914175868,1.0200829137178664,1.01952404507614,1.0189804854924076,1.0184522349666691,1.0179392934989244,1.0174416610891737,1.0169593377374166,1.016492323443654,1.016040618207885,1.0156042220301096,1.0151831349103284,1.0147773568485412,1.014386887844748,1.0140117278989484,1.0136518770111427,1.013307335181331,1.0129781024095135,1.0126641786956894,1.0123655640398592,1.0120822584420233,1.011814261902181,1.0115615744203328,1.0113241959964783,1.0111021266306177,1.0108953663227513,1.0107039150728787,1.0105277728809998,1.0103669397471151,1.0102214156712241,1.010091200653327,1.0099762946934239,1.0098766977915148,1.0097924099475994,1.0097234311616778,1.0096697614337504,1.0096314007638167,1.009608349151877,1.0096006065979313,1.0096081731019793,1.0096310486640214,1.009669233284057,1.009722726962087,1.0097915296981106,1.0098756414921282,1.0099750623441397,Fossil fuels,Peaker gas,
OECD90 ,Secondary Energy | Electricity | Non-Biomass Renewables,EJ/yr,Power sector,Other renewables,Secondary Energy | Electricity | Non-Biomass Renewables,1.0303030303030303,1.0295145257913951,1.0287413303377544,1.0279834439421074,1.027240866604454,1.0265135983247948,1.0258016391031295,1.025104988939458,1.0244236478337805,1.0237576157860966,1.0231068927964069,1.022471478864711,1.0218513739910091,1.0212465781753008,1.0206570914175868,1.0200829137178664,1.01952404507614,1.0189804854924076,1.0184522349666691,1.0179392934989244,1.0174416610891737,1.0169593377374166,1.016492323443654,1.016040618207885,1.0156042220301096,1.0151831349103284,1.0147773568485412,1.014386887844748,1.0140117278989484,1.0136518770111427,1.013307335181331,1.0129781024095135,1.0126641786956894,1.0123655640398592,1.0120822584420233,1.011814261902181,1.0115615744203328,1.0113241959964783,1.0111021266306177,1.0108953663227513,1.0107039150728787,1.0105277728809998,1.0103669397471151,1.0102214156712241,1.010091200653327,1.0099762946934239,1.0098766977915148,1.0097924099475994,1.0097234311616778,1.0096697614337504,1.0096314007638167,1.009608349151877,1.0096006065979313,1.0096081731019793,1.0096310486640214,1.009669233284057,1.009722726962087,1.0097915296981106,1.0098756414921282,1.0099750623441397,Fossil fuels,Peaker gas,
LAM ,Secondary Energy | Electricity | Non-Biomass Renewables,EJ/yr,Power sector,Other renewables,Secondary Energy | Electricity | Non-Biomass Renewables,1.0303030303030303,1.0295145257913951,1.0287413303377544,1.0279834439421074,1.027240866604454,1.0265135983247948,1.0258016391031295,1.025104988939458,1.0244236478337805,1.0237576157860966,1.0231068927964069,1.022471478864711,1.0218513739910091,1.0212465781753008,1.0206570914175868,1.0200829137178664,1.01952404507614,1.0189804854924076,1.0184522349666691,1.0179392934989244,1.0174416610891737,1.0169593377374166,1.016492323443654,1.016040618207885,1.0156042220301096,1.0151831349103284,1.0147773568485412,1.014386887844748,1.0140117278989484,1.0136518770111427,1.013307335181331,1.0129781024095135,1.0126641786956894,1.0123655640398592,1.0120822584420233,1.011814261902181,1.0115615744203328,1.0113241959964783,1.0111021266306177,1.0108953663227513,1.0107039150728787,1.0105277728809998,1.0103669397471151,1.0102214156712241,1.010091200653327,1.0099762946934239,1.0098766977915148,1.0097924099475994,1.0097234311616778,1.0096697614337504,1.0096314007638167,1.009608349151877,1.0096006065979313,1.0096081731019793,1.0096310486640214,1.009669233284057,1.009722726962087,1.0097915296981106,1.0098756414921282,1.0099750623441397,Fossil fuels,Peaker gas,
MAF ,Secondary Energy | Electricity | Non-Biomass Renewables,EJ/yr,Power sector,Other renewables,Secondary Energy | Electricity | Non-Biomass Renewables,1.0303030303030303,1.0295145257913951,1.0287413303377544,1.0279834439421074,1.027240866604454,1.0265135983247948,1.0258016391031295,1.025104988939458,1.0244236478337805,1.0237576157860966,1.0231068927964069,1.022471478864711,1.0218513739910091,1.0212465781753008,1.0206570914175868,1.0200829137178664,1.01952404507614,1.0189804854924076,1.0184522349666691,1.0179392934989244,1.0174416610891737,1.0169593377374166,1.016492323443654,1.016040618207885,1.0156042220301096,1.0151831349103284,1.0147773568485412,1.014386887844748,1.0140117278989484,1.0136518770111427,1.013307335181331,1.0129781024095135,1.0126641786956894,1.0123655640398592,1.0120822584420233,1.011814261902181,1.0115615744203328,1.0113241959964783,1.0111021266306177,1.0108953663227513,1.0107039150728787,1.0105277728809998,1.0103669397471151,1.0102214156712241,1.010091200653327,1.0099762946934239,1.0098766977915148,1.0097924099475994,1.0097234311616778,1.0096697614337504,1.0096314007638167,1.009608349151877,1.0096006065979313,1.0096081731019793,1.0096310486640214,1.009669233284057,1.009722726962087,1.0097915296981106,1.0098756414921282,1.0099750623441397,Fossil fuels,Peaker gas,
ASIA ,Secondary Energy | Electricity | Non-Biomass Renewables,EJ/yr,Power sector,Other renewables,Secondary Energy | Electricity | Non-Biomass Renewables,1.0303030303030303,1.0295145257913951,1.0287413303377544,1.0279834439421074,1.027240866604454,1.0265135983247948,1.0258016391031295,1.025104988939458,1.0244236478337805,1.0237576157860966,1.0231068927964069,1.022471478864711,1.0218513739910091,1.0212465781753008,1.0206570914175868,1.0200829137178664,1.01952404507614,1.0189804854924076,1.0184522349666691,1.0179392934989244,1.0174416610891737,1.0169593377374166,1.016492323443654,1.016040618207885,1.0156042220301096,1.0151831349103284,1.0147773568485412,1.014386887844748,1.0140117278989484,1.0136518770111427,1.013307335181331,1.0129781024095135,1.0126641786956894,1.0123655640398592,1.0120822584420233,1.011814261902181,1.0115615744203328,1.0113241959964783,1.0111021266306177,1.0108953663227513,1.0107039150728787,1.0105277728809998,1.0103669397471151,1.0102214156712241,1.010091200653327,1.0099762946934239,1.0098766977915148,1.0097924099475994,1.0097234311616778,1.0096697614337504,1.0096314007638167,1.009608349151877,1.0096006065979313,1.0096081731019793,1.0096310486640214,1.009669233284057,1.009722726962087,1.0097915296981106,1.0098756414921282,1.0099750623441397,Fossil fuels,Peaker gas,
World ,Secondary Energy | Electricity,EJ/yr,Power sector,Power sector,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Tide and wave,Hydro,Tidal turbine
World ,Secondary Energy | Electricity,EJ/yr,Other energy sector,  Electricity,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Solar,Small-scale PV,Res. roof PV system
OECD90 ,Secondary Energy | Electricity,EJ/yr,Power sector,Power sector,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Tide and wave,Hydro,Tidal turbine
OECD90 ,Secondary Energy | Electricity,EJ/yr,Other energy sector,  Electricity,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Solar,Small-scale PV,Res. roof PV system
LAM ,Secondary Energy | Electricity,EJ/yr,Power sector,Power sector,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Tide and wave,Hydro,Tidal turbine
LAM ,Secondary Energy | Electricity,EJ/yr,Other energy sector,  Electricity,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Solar,Small-scale PV,Res. roof PV system
MAF ,Secondary Energy | Electricity,EJ/yr,Power sector,Power sector,Secondary Energy | Electricity,1.0241176470588236,1.0235600146965593,1.0230124130476692,1.0224748421121532,1.021947301890011,1.021429792381243,1.0209223135858487,1.0204248655038282,1.0199374481351824,1.01946006147991,1.018992705538012,1.0185353803094876,1.0180880857943377,1.0176508219925615,1.0172235889041592,1.016806386529131,1.016399214867477,1.0160020739191968,1.0156149636842908,1.0152378841627585,1.0148708353546005,1.0145138172598163,1.0141668298784063,1.01382987321037,1.013502947255708,1.01318605201442,1.012879187486506,1.0125823536719658,1.0122955505707998,1.0120187781830077,1.0117520365085895,1.0114953255475456,1.0112486452998755,1.0110119957655792,1.010785376944657,1.010568788837109,1.0103622314429352,1.010165704762135,1.009979208794709,1.009802743540657,1.009636308999979,1.0094799051726748,1.0093335320587447,1.0091971896581886,1.0090708779710067,1.0089545969971985,1.0088483467367646,1.0087521271897046,1.0086659383560186,1.0085897802357064,1.0085236528287684,1.0084675561352046,1.0084214901550146,1.0083854548881988,1.0083594503347566,1.0083434764946886,1.0083375333679947,1.0083416209546745,1.0083557392547284,1.0083798882681565,Tide and wave,Hydro,Tidal turbine
