IEA Region,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IEA Total,Total,Imports (ktoe),1464531.054,1589891.613,1798570.243,1766132.573,1676588.37,1822986.651,1912252.251,1891994.124,1992209.779,1844045.907,1685345.733,1593062.494,1562357.103,1644225.836,1625942.634,1747298.644,1789087.539,1878746.707,1978780.423,2045737.623,2060219.748,2144255.975,2198234.482,2269775.662,2301748.17,2432179.41,2529771.881,2578219.24,2613661.502,2763112.182,2802448.847,2814182.528,2924878.461,3061306.56,3150874.321,3206662.184,3195168.56,3198209.011,2992838.775,3106685.36,3101158.115,3085739.189,3029218.877,2949183.747,3045782.441,3104252.219,3183729.776,3131549.454,3086701.556
IEA Total,Total,Exports (ktoe),-324792.9794,-360892.0904,-404442.7095,-398120.9389,-391174.2051,-390303.1246,-413381.9436,-443105.1188,-520819.7726,-552812.4899,-584182.7143,-630233.8317,-658923.609,-704183.7404,-727864.7883,-737328.0102,-750529.7517,-782403.3674,-788687.0111,-817406.1503,-872167.5954,-909386.6898,-935255.8616,-976818.8691,-1019524.386,-1085192.515,-1140495.34,-1152230.047,-1146023.703,-1230514.353,-1232269.694,-1257586.985,-1271003.498,-1311650.688,-1331046.853,-1341622.579,-1375634.915,-1419996.302,-1385068.456,-1471894.133,-1517251.817,-1582516.585,-1623843.125,-1673280.069,-1764115.957,-1818958.737,-1960646.299,-2024085.502,-2080201.127
IEA Total,Total,Total energy supply (ktoe),3357042.197,3528455.341,3723268.357,3679616.695,3601811.115,3833148.808,3926768.711,4047471.837,4145960.539,4049080.949,3948271.439,3854334.904,3859856.995,4014326.478,4104230.879,4141899.022,4276795.693,4405977.437,4482540.708,4491391.707,4543468.565,4589953.362,4659925.23,4737501.089,4835085.296,4978933.865,5025396.817,5040739.401,5131463.763,5247837.885,5229866.802,5269547.581,5343806.364,5443445.458,5477103.739,5486169.842,5506980.449,5430457.165,5188856.042,5362403.724,5257399.184,5214608.506,5247464.261,5201783.358,5199274.189,5196917.935,5229266.389,5282731.26,5232768.17
IEA Total,Total,"Electricity, CHP and heat plants (ktoe)",-471929.0779,-511057.0045,-552255.8641,-567593.4093,-572650.8561,-618861.6686,-663655.2554,-679311.0524,-699891.8307,-711528.6577,-721903.1478,-711532.8541,-727919.8515,-778601.2355,-813631.482,-832211.5504,-864646.1197,-903719.3967,-980678.4708,-1007646.319,-1034925.256,-1061247.134,-1066745.572,-1099251.258,-1128253.476,-1161614.01,-1220775.532,-1250639.059,-1241657.209,-1249491.063,-1277323.324,-1229851.893,-1232036.834,-1264555.908,-1283342.982,-1264321.668,-1288721.639,-1257686.853,-1200523.399,-1244312.109,-1205388.634,-1181360.493,-1164859.402,-1152365.869,-1131850.749,-1114065.277,-1102168.27,-1100351.608,..
IEA Total,Total,"Oil refineries, transformation (ktoe)",-1070.8079,1955.8466,3302.5631,5215.472,-16487.3394,-10372.9831,-13372.3498,-19787.959,-20187.3944,-15113.9352,-7952.2856,714.4987,-3807.4305,-9071.0347,-10406.487,-12839.031,-11442.9388,-8389.1131,-10642.4613,-1763.8284,4932.4801,572.3621,5428.4727,2376.8391,-3141.1327,-3800.5985,-1956.6613,-3663.3698,-7456.579,-4568.3025,-1692.4379,-1688.3911,-5056.2883,-4816.4616,-7961.7098,-7983.9706,-10277.1285,-8640.7988,-12099.8386,7224.0032,-35389.831,-42052.6253,-35283.2534,-46654.6201,-33921.8999,-34787.3742,-39392.7608,-35913.744,..
IEA Total,Total,Total final consumption (ktoe),2552016.005,2673582.421,2804523.466,2743869.43,2672144.732,2816035.445,2885977.978,2962947.655,3038502.052,2932337.575,2868652.219,2770840.04,2768125.691,2887119.351,2915856.145,2940605.158,3025020.231,3116233.555,3093230.808,3079437.326,3114019.322,3127201.272,3171423.172,3229691.798,3299283.902,3411405.26,3435800.218,3426509.182,3507453.536,3597136.086,3579714.118,3599450.51,3659084.245,3717402.472,3716546.634,3720591.051,3732056.351,3667721.072,3506988.416,3650992.467,3567345.427,3542876.428,3598267.045,3562121.949,3586239.575,3617241.243,3656289.805,3721703.154,..
IEA Total,Total,Industry (ktoe),875300.4876,901039.5144,954570.7382,937441.4146,857169.8858,895289.9207,926929.3632,918583.3011,970924.196,937338.0934,904191.4677,836932.8824,817370.7409,866994.6888,866889.7526,846934.6587,873212.9657,896163.7886,849876.0477,829925.2182,820717.9215,803796.9174,802306.1477,816745.941,816162.1507,829833.7481,845430.372,835816.1777,854728.4192,907422.0399,871818.834,842196.2373,851153.1913,865693.6312,848949.8589,860818.3362,861896.8511,830522.155,743791.0662,801275.2354,801051.4699,797445.9616,796165.5423,787706.5987,784261.0648,785164.8616,794623.7575,812174.6056,..
IEA Total,Total,Transport (ktoe),617652.2797,654858.4062,692206.6088,682260.8834,697858.3522,730185.5989,756370.2814,789659.5505,796366.3837,778657.2758,774235.0209,765936.9071,773084.4801,797181.884,806008.8512,827481.9779,858015.6767,900349.6688,922449.1523,934350.4702,934579.3104,958273.3983,978836.4404,1008616.028,1028247.404,1055406.36,1072352.127,1091243.539,1120845.834,1135998.868,1141425.898,1158911.867,1176008.586,1196054.747,1206813.546,1217983.574,1232095.703,1194529.494,1155882.421,1180902.136,1164241.791,1151608.871,1173279.807,1173432.789,1204843.392,1223433.372,1235435.877,1253371.816,..
IEA Total,Total,Residential (ktoe),519902.965,542503.449,546322.8537,528719.56,534167.3216,561373.3401,559078.3099,575526.3271,574942.9937,553351.2695,538423.5287,539565.5022,534953.8037,567094.8483,595689.1796,600422.2822,608931.5882,612932.1565,611865.2883,594231.611,619974.4699,618597.7481,655543.4831,643252.4628,656904.1397,698701.0332,674664.705,664451.2333,674441.7675,689549.6785,696587.1889,698926.6901,718256.6372,712799.2284,723519.1697,700596.8646,700411.4909,714971.8816,703773.6426,736539.7775,693826.7389,684769.6707,712635.6917,678906.7829,674413.2264,673151.5726,673134.972,692339.2322,..
IEA Total,Total,Commercial and public services (ktoe),258588.5626,275954.7589,284540.3101,273997.7813,273220.7317,295727.9672,294909.2737,307807.6624,307325.6769,293581.3049,288324.101,291727.3189,294875.7431,310838.4163,304863.6622,309114.0413,316968.3422,331567.8957,332413.5775,336425.0143,348182.8184,350543.0237,361580.8143,367332.7975,381130.4562,399718.3685,401895.4848,399269.7297,411832.884,421006.9047,428651.7692,435043.1852,451706.6347,459795.771,460618.6082,460290.1386,463728.7509,478196.3683,472189.1009,480744.4702,467255.9711,460072.5417,475637.5914,469963.8829,473782.5176,477851.2414,479613.6347,486718.4438,..
IEA Total,Total,Other final consumption (ktoe),280571.7103,299226.2926,326882.9564,321449.7896,309728.4391,333458.6155,348690.7503,371370.8131,388942.7998,369409.6313,363478.1019,336677.4296,347840.9247,345009.5119,342404.6974,356652.1971,367891.6596,375220.0447,376626.7428,384505.0113,390564.8009,395990.185,373156.2859,393744.5689,416839.7518,427745.7515,441457.5271,435728.5021,445604.6318,443158.599,441230.4263,464372.5313,461959.1943,483059.0964,476645.4506,480902.136,473923.5536,449501.1714,431352.1832,451530.8453,440969.4559,448979.3841,440548.4121,452111.8977,448939.3759,457640.1973,473481.564,477099.0576,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1794258.146,1771424.552,1770666.283,1747885.958,1828397.294,1930070.721,1964350.373,1984818.005,1972733.768,1952927.618,1990376.918,2094393.361,2125496.384,2275890.754,2476347.574,2645933.703,2810056.553,2948777.972,3000554.706,3063284.809,3269509.592,3472067.649,3455406.261,3505107.457,3547098.585,3460664.714,3207012.574,3311540.404,3417748.148,3495341.556
IEA and Accession/Association countries,"Coal, peat and oil shale",Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,232520.0047,244368.0148,239341.8202,229948.0145,245240.1944,262118.8682,272598.9013,288291.9091,288614.1282,292650.9478,330269.13,344744.9771,358829.6615,378836.3029,412416.2277,415355.8912,450963.5109,466652.8231,471727.6637,484098.881,556018.0641,585457.5039,644226.8408,693147.1768,702537.8497,634074.1168,652966.8605,670193.8408,664836.9841,663309.9664
IEA and Accession/Association countries,"Coal, peat and oil shale",Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-247487.3549,-258044.4063,-261281.7817,-245891.8592,-257860.6936,-291833.8486,-299928.77,-314554.7962,-312112.1262,-308392.3965,-336650.8004,-357710.5884,-357960.7908,-379540.0274,-390508.1177,-405153.5286,-433664.9821,-446188.7463,-452438.7242,-431819.5033,-498569.5967,-551941.8902,-591451.7616,-631745.6206,-629242.8184,-603237.7353,-594058.8549,-614058.8713,-641251.1791,-648842.9148
IEA and Accession/Association countries,"Coal, peat and oil shale",Total energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1783227.32,1748503.932,1738202.767,1776965.098,1826007.134,1894626.555,1945698.962,1944532.774,1939448.345,1948418.514,2020983.319,2055793.007,2129327.717,2303103.801,2506975.245,2669710.044,2836074.524,2998894.88,3033530.619,3072021.875,3318711.956,3472404.489,3497204.679,3554168.907,3587720.595,3487436.766,3370335.486,3407607.146,3433184.684,3383410.186
IEA and Accession/Association countries,"Coal, peat and oil shale","Electricity, CHP and heat plants (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-994646.1007,-1019061.857,-1054363.862,-1083903.889,-1116154.014,-1169130.104,-1244524.546,-1256479.897,-1276481.502,-1289010.674,-1382748.273,-1417171.917,-1448256.717,-1557704.865,-1636006.433,-1690798.675,-1780701.121,-1878668.54,-1876057.35,-1858068.798,-1960904.579,-2069411.012,-2099066.429,-2182665.42,-2180933.143,-2107476.411,-2088768.309,-2148348.899,-2212725.504,..
IEA and Accession/Association countries,"Coal, peat and oil shale","Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,601038.1276,593303.8225,553251.9123,553171.0953,551398.451,574956.1021,532490.4774,538279.7266,520196.2326,471234.0755,471794.5535,477888.8415,491739.7521,542757.7685,638299.8329,748325.3801,793808.2448,834396.865,871485.9104,908396.9858,973058.9204,1020267.263,1021372.258,1010196.672,1013619.653,999168.5248,950942.2861,915872.5407,891150.2757,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,368660.3722,368444.9511,354739.2874,360106.8405,372428.4324,402511.335,385367.1733,381747.8524,390567.3854,345478.7253,351112.3152,356259.3596,364853.7705,405046.3495,488832.0042,593136.7755,631980.4726,672112.6939,698845.6075,732965.678,798882.4094,846832.056,834018.5277,817285.2395,819904.9508,804027.8277,753884.0547,726430.8612,709292.6449,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9088.5678,8070.8429,6907.8486,5432.6166,3930.5014,3159.391,2655.4174,1835.0127,1398.3448,1000.7204,569.6908,279.5413,110.2738,97.004,99.6017,192.8441,175.6451,185.2059,198.3522,191.3382,110.0266,133.107,83.8194,28.1964,25.006,14.6248,15.3066,14.782,14.3361,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131578.0056,127524.3915,113392.0094,111000.4505,97802.8294,98731.2224,77375.2661,88669.8674,68675.4015,65711.3757,63530.4549,62978.3144,62667.5484,65585.5372,70439.7194,72885.2498,74701.4598,72411.4169,70532.7429,70790.529,71198.4492,69486.1755,71222.4281,69929.6032,67977.6553,67024.1356,67219.8623,67818.1463,64512.8414,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Commercial and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30016.8149,27595.848,22997.4768,22570.263,20207.5107,19169.3339,25340.1511,19657.1106,17533.8725,17367.5044,14297.7164,15210.6195,17867.1494,19624.0986,21386.9065,21972.9751,22815.2112,24509.7343,28597.623,29874.9276,28261.4381,29877.7391,31824.3465,32276.5628,31545.8688,31919.8848,31217.9515,30617.0475,27866.937,..
IEA and Accession/Association countries,"Coal, peat and oil shale",Other final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61694.3664,61667.7886,55215.291,54060.9254,57029.177,51384.8195,41752.4698,46369.8836,42021.2285,41675.7502,42284.3762,43161.0068,46241.0098,52404.779,57541.6021,60137.5363,64135.455,65177.8145,73311.5841,74574.5127,74606.5964,73938.1845,84223.1361,90677.0695,94166.1722,96182.0528,98605.1111,90991.704,89463.5164,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1208558.508,1237772.346,1246720.528,1257721.95,1304968.861,1328702.19,1362564.431,1384486.168,1380598.387,1359627.01,1387433.038,1377534.993,1393848.551,1392943.849,1371214.259,1329770.971,1319889.194,1311242.037,1288737.68,1293052.341,1318464.32,1320649.733,1368346.424,1421057.728,1522639.452,1572985.931,1536365.371,1570245.568,1664563.26,1745699.483
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1356032.323,1364935.868,1455649.8,1531301.169,1578189.114,1582249.087,1673382.486,1775603.352,1794573.347,1789317.484,1881036.839,1883477.357,1864207.987,1955372.513,2069421.686,2085055.27,2108479.535,2127608.95,2133821.104,2050353.927,2090645.601,2091903.832,2107835.657,2046914.278,2025188.73,2116863.075,2189151.29,2257191.291,2274542.601,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-327227.151,-350912.1815,-365642.721,-381644.0205,-424085.9982,-439762.1291,-467998.4403,-491796.0279,-491249.4847,-483957.5513,-514612.4985,-508893.237,-514288.4916,-502568.2718,-482682.4678,-452080.1278,-436181.3422,-436650.1124,-411975.2392,-400563.2448,-403483.4276,-399254.9977,-390712.0298,-395750.1711,-424741.2165,-460242.224,-491568.9445,-537008.7155,-596045.1955,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Total energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2228440.825,2257594.389,2328876.276,2402263.947,2450180.749,2475491.032,2566869.049,2663785.733,2677591.555,2673992.979,2745125.418,2747148.746,2743623.582,2837441.881,2948664.183,2956254.953,2991428.989,3003125.275,2994478.658,2935240.592,2992170.698,3009865.873,3073562.584,3072056.854,3121599.372,3209486.205,3221545.253,3296376.783,3329311.25,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks","Electricity, CHP and heat plants (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-21047.1461,-19459.2193,-20464.0957,-16496.3196,-20938.2072,-17856.6264,-17898.5605,-13656.4203,-11213.6408,-10911.2222,-9564.8956,-6467.0633,-7897.1721,-6871.039,-6892.8593,-8709.6463,-6345.4985,-9995.0975,-7008.715,-3248.1631,-4201.8682,-10176.7761,-11779.8175,-10087.2097,-5976.6512,-5092.6509,-2530.0344,-1505.4199,-659.2809,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks","Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2179164.618,-2210913.162,-2279738.86,-2335117.804,-2385583.307,-2413944.782,-2501337.249,-2595023.926,-2621513.12,-2624484.337,-2684866.263,-2682634.698,-2691569.1,-2768001.446,-2865760.32,-2883363.167,-2908765.491,-2928075.101,-2936860.468,-2871364.823,-2937578.466,-2965201.545,-3011624.034,-3018032.432,-3049741.787,-3120055.062,-3148321.585,-3218223.176,-3249987.699,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7338.3676,7490.1066,7390.1314,8601.0189,8109.6269,5979.2245,9824.6851,8775.1425,7672.6707,7830.421,8796.4854,8402.8981,9436.0297,9477.4375,9767.2957,10359.8785,11465.144,10857.5379,9065.065,12736.7393,14117.7904,8005.4004,9184.6812,8230.1067,10589.1723,11900.0113,10420.0372,9941.0498,10524.0716,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1499.1811,850.1355,1083.6543,1082.5213,1249.0512,802.5559,2625.247,1135.7352,954.8759,931.2083,1270.3511,1290.8136,1337.0589,1429.478,2382.8301,2540.8847,2220.3249,2486.1056,1510.9368,1860.4775,1799.2345,789.0826,611.1438,633.6504,286.0376,2106.0118,2864.5605,705.3746,573.5927,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4993,31.8641,0,0,0,0,0,0,0,0,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.592,554.8752,0,0,0,0,0,0,0,0,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Commercial and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4979,97.7899,0,0,0,0,0,0,0,0,..
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Other final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5839.1865,6639.9711,6306.4771,7518.4976,6860.5757,5176.6686,7199.4381,7639.4074,6717.7947,6899.2127,7526.1343,7112.0845,8098.9708,8047.9596,7384.4656,7818.9938,9244.8191,8371.4322,7554.1282,10318.6727,11634.0267,7216.3178,8573.5375,7596.4563,10303.1347,9793.9995,7555.4767,9235.6752,9950.4788,..
IEA and Accession/Association countries,Oil products,Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
IEA and Accession/Association countries,Oil products,Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,420961.299,407928.7511,412980.3892,435369.1495,435072.7844,445624.0698,482265.3648,494018.7989,496042.356,514243.687,538675.1944,551113.9281,564031.6826,583534.3013,638406.1091,687649.3779,712172.3277,714312.8873,734623.6423,740092.1055,788997.5839,800362.0609,795323.3576,813637.1969,812144.4507,867022.2965,909718.5263,945316.123,948056.2012,..
IEA and Accession/Association countries,Oil products,Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-318111.3598,-329583.6557,-339027.5549,-363528.1334,-356585.4856,-350804.5829,-376267.5668,-402719.5821,-400950.2506,-396854.116,-419578.5043,-432176.9017,-441156.1098,-460179.7628,-504224.6842,-550844.8356,-581539.4229,-603634.0515,-650849.3231,-672742.3662,-711789.874,-752140.2253,-777401.9273,-797492.4006,-812504.5297,-875789.7754,-919991.7163,-963200.7722,-952055.2746,..
IEA and Accession/Association countries,Oil products,Total energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-45583.9065,-69238.9105,-76856.568,-96078.3611,-90416.3301,-61444.6796,-67539.3088,-100431.3013,-107785.7164,-50940.1726,-97518.0721,-83126.7722,-65090.8777,-78631.0079,-91312.4728,-101113.8735,-130839.2375,-142871.5981,-185502.5856,-192457.2826,-180352.8838,-211257.3457,-241636.9607,-230514.5679,-265789.9575,-287638.2653,-287935.1256,-301826.8137,-296941.6751,..
IEA and Accession/Association countries,Oil products,"Electricity, CHP and heat plants (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-169367.1355,-174154.5433,-175175.4667,-175102.1467,-174019.7866,-165121.9794,-162163.7277,-203249.8212,-222110.2035,-216428.5029,-197398.8339,-193597.6524,-156560.246,-162268.6405,-163722.4375,-156718.0197,-128795.8182,-130558.3358,-118110.2424,-100669.2555,-102607.7446,-101880.1028,-104415.1913,-95828.124,-88124.5803,-80500.2582,-74740.4733,-70276.2893,-69537.5211,..
IEA and Accession/Association countries,Oil products,"Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2174755.639,2211582.024,2272731.289,2333545.721,2375276.119,2403238.157,2491632.373,2587232.618,2613425.678,2612635.864,2673764.722,2675032.079,2680356.824,2755850.916,2851857.811,2866294.37,2891312.203,2911537.736,2918957,2838065.926,2922382.919,2904822.225,2945180.973,2957735.788,2977560.782,3060093.52,3088557.711,3154304.824,3190049.926,..
IEA and Accession/Association countries,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1832421.655,1853174.365,1902257.241,1940393.718,2006043.646,2065589.38,2139671.8,2184905.25,2191606.715,2255270.615,2286222.289,2307489.312,2335300.603,2382738.044,2476572.089,2485393.9,2510038.191,2523929.273,2462193.58,2406673.319,2492973.049,2483280.252,2505872.489,2545488.084,2565367.001,2634484.103,2671330.804,2729657.479,2762514.725,..
