Region,Sector,Metric,Year,Value
EUR,TFC,Other renewables,2036,151
EUR,TFC,Other renewables,2037,162
EUR,TFC,Other renewables,2038,174
EUR,TFC,Other renewables,2039,174
EUR,TFC,Other renewables,2040,186
EUR,TFC,Total final consumption,2010,16944
EUR,TFC,Total final consumption,2011,16863
EUR,TFC,Total final consumption,2012,16782
EUR,TFC,Total final consumption,2013,16700
EUR,TFC,Total final consumption,2014,16619
EUR,TFC,Total final consumption,2015,16537
EUR,TFC,Total final consumption,2016,16456
EUR,TFC,Total final consumption,2017,16375
EUR,TFC,Total final consumption,2018,16409
EUR,TFC,Total final consumption,2019,16479
EUR,TFC,Total final consumption,2020,16549
EUR,TFC,Total final consumption,2021,16607
EUR,TFC,Total final consumption,2022,16677
EUR,TFC,Total final consumption,2023,16747
EUR,TFC,Total final consumption,2024,16805
EUR,TFC,Total final consumption,2025,16875
EUR,TFC,Total final consumption,2026,16863
EUR,TFC,Total final consumption,2027,16863
EUR,TFC,Total final consumption,2028,16863
EUR,TFC,Total final consumption,2029,16863
EUR,TFC,Total final consumption,2030,16863
EUR,TFC,Total final consumption,2031,16851
EUR,TFC,Total final consumption,2032,16840
EUR,TFC,Total final consumption,2033,16840
EUR,TFC,Total final consumption,2034,16828
EUR,TFC,Total final consumption,2035,16828
EUR,TFC,Total final consumption,2036,16840
EUR,TFC,Total final consumption,2037,16851
EUR,TFC,Total final consumption,2038,16863
EUR,TFC,Total final consumption,2039,16875
EUR,TFC,Total final consumption,2040,16886
EUR,TPED,Bioenergy,2010,1686
EUR,TPED,Bioenergy,2011,1732
EUR,TPED,Bioenergy,2012,1779
EUR,TPED,Bioenergy,2013,1825
EUR,TPED,Bioenergy,2014,1872
EUR,TPED,Bioenergy,2015,1918
EUR,TPED,Bioenergy,2016,1965
EUR,TPED,Bioenergy,2017,2023
EUR,TPED,Bioenergy,2018,2116
EUR,TPED,Bioenergy,2019,2151
EUR,TPED,Bioenergy,2020,2198
EUR,TPED,Bioenergy,2021,2244
EUR,TPED,Bioenergy,2022,2291
EUR,TPED,Bioenergy,2023,2337
EUR,TPED,Bioenergy,2024,2372
EUR,TPED,Bioenergy,2025,2419
EUR,TPED,Bioenergy,2026,2442
EUR,TPED,Bioenergy,2027,2465
EUR,TPED,Bioenergy,2028,2488
EUR,TPED,Bioenergy,2029,2512
EUR,TPED,Bioenergy,2030,2546
EUR,TPED,Bioenergy,2031,2558
EUR,TPED,Bioenergy,2032,2581
EUR,TPED,Bioenergy,2033,2605
EUR,TPED,Bioenergy,2034,2628
EUR,TPED,Bioenergy,2035,2651
EUR,TPED,Bioenergy,2036,2663
EUR,TPED,Bioenergy,2037,2686
EUR,TPED,Bioenergy,2038,2709
EUR,TPED,Bioenergy,2039,2733
EUR,TPED,Bioenergy,2040,2756
EUR,TPED,Coal,2010,4372
EUR,TPED,Coal,2011,4279
EUR,TPED,Coal,2012,4186
EUR,TPED,Coal,2013,4093
EUR,TPED,Coal,2014,4000
EUR,TPED,Coal,2015,3907
EUR,TPED,Coal,2016,3814
EUR,TPED,Coal,2017,3733
EUR,TPED,Coal,2018,3640
EUR,TPED,Coal,2019,3570
EUR,TPED,Coal,2020,3500
EUR,TPED,Coal,2021,3442
EUR,TPED,Coal,2022,3372
EUR,TPED,Coal,2023,3302
EUR,TPED,Coal,2024,3233
EUR,TPED,Coal,2025,3174
EUR,TPED,Coal,2026,3128
EUR,TPED,Coal,2027,3093
EUR,TPED,Coal,2028,3058
EUR,TPED,Coal,2029,3012
EUR,TPED,Coal,2030,2977
EUR,TPED,Coal,2031,2919
EUR,TPED,Coal,2032,2860
EUR,TPED,Coal,2033,2802
EUR,TPED,Coal,2034,2744
EUR,TPED,Coal,2035,2686
EUR,TPED,Coal,2036,2663
EUR,TPED,Coal,2037,2640
EUR,TPED,Coal,2038,2628
EUR,TPED,Coal,2039,2605
EUR,TPED,Coal,2040,2593
EUR,TPED,Hydro,2010,639
EUR,TPED,Hydro,2011,628
EUR,TPED,Hydro,2012,616
EUR,TPED,Hydro,2013,604
EUR,TPED,Hydro,2014,593
EUR,TPED,Hydro,2015,581
EUR,TPED,Hydro,2016,569
EUR,TPED,Hydro,2017,569
EUR,TPED,Hydro,2018,616
EUR,TPED,Hydro,2019,628
EUR,TPED,Hydro,2020,639
EUR,TPED,Hydro,2021,651
EUR,TPED,Hydro,2022,662
EUR,TPED,Hydro,2023,686
EUR,TPED,Hydro,2024,697
EUR,TPED,Hydro,2025,709
EUR,TPED,Hydro,2026,709
EUR,TPED,Hydro,2027,709
EUR,TPED,Hydro,2028,721
EUR,TPED,Hydro,2029,721
EUR,TPED,Hydro,2030,721
EUR,TPED,Hydro,2031,721
EUR,TPED,Hydro,2032,721
EUR,TPED,Hydro,2033,732
EUR,TPED,Hydro,2034,732
EUR,TPED,Hydro,2035,744
EUR,TPED,Hydro,2036,744
EUR,TPED,Hydro,2037,744
EUR,TPED,Hydro,2038,744
EUR,TPED,Hydro,2039,755
EUR,TPED,Hydro,2040,755
EUR,TPED,Natural gas,2010,6629
EUR,TPED,Natural gas,2011,6512
EUR,TPED,Natural gas,2012,6408
EUR,TPED,Natural gas,2013,6291
EUR,TPED,Natural gas,2014,6187
EUR,TPED,Natural gas,2015,6070
EUR,TPED,Natural gas,2016,5966
EUR,TPED,Natural gas,2017,5861
EUR,TPED,Natural gas,2018,5768
EUR,TPED,Natural gas,2019,5791
EUR,TPED,Natural gas,2020,5803
EUR,TPED,Natural gas,2021,5826
EUR,TPED,Natural gas,2022,5849
EUR,TPED,Natural gas,2023,5873
EUR,TPED,Natural gas,2024,5896
EUR,TPED,Natural gas,2025,5919
EUR,TPED,Natural gas,2026,5942
EUR,TPED,Natural gas,2027,5966
EUR,TPED,Natural gas,2028,6001
EUR,TPED,Natural gas,2029,6024
EUR,TPED,Natural gas,2030,6059
EUR,TPED,Natural gas,2031,6117
EUR,TPED,Natural gas,2032,6175
EUR,TPED,Natural gas,2033,6245
EUR,TPED,Natural gas,2034,6303
EUR,TPED,Natural gas,2035,6361
EUR,TPED,Natural gas,2036,6384
EUR,TPED,Natural gas,2037,6408
EUR,TPED,Natural gas,2038,6431
EUR,TPED,Natural gas,2039,6454
EUR,TPED,Natural gas,2040,6477
EUR,TPED,Nuclear,2010,3128
EUR,TPED,Nuclear,2011,3081
EUR,TPED,Nuclear,2012,3035
EUR,TPED,Nuclear,2013,3000
EUR,TPED,Nuclear,2014,2954
EUR,TPED,Nuclear,2015,2919
EUR,TPED,Nuclear,2016,2872
EUR,TPED,Nuclear,2017,2837
EUR,TPED,Nuclear,2018,2849
EUR,TPED,Nuclear,2019,2814
EUR,TPED,Nuclear,2020,2779
EUR,TPED,Nuclear,2021,2744
EUR,TPED,Nuclear,2022,2709
EUR,TPED,Nuclear,2023,2674
EUR,TPED,Nuclear,2024,2628
EUR,TPED,Nuclear,2025,2593
EUR,TPED,Nuclear,2026,2570
EUR,TPED,Nuclear,2027,2546
EUR,TPED,Nuclear,2028,2535
EUR,TPED,Nuclear,2029,2512
EUR,TPED,Nuclear,2030,2488
EUR,TPED,Nuclear,2031,2442
EUR,TPED,Nuclear,2032,2395
EUR,TPED,Nuclear,2033,2349
EUR,TPED,Nuclear,2034,2314
EUR,TPED,Nuclear,2035,2267
EUR,TPED,Nuclear,2036,2279
EUR,TPED,Nuclear,2037,2291
EUR,TPED,Nuclear,2038,2302
EUR,TPED,Nuclear,2039,2314
EUR,TPED,Nuclear,2040,2326
EUR,TPED,Oil,2010,7699
EUR,TPED,Oil,2011,7652
EUR,TPED,Oil,2012,7606
EUR,TPED,Oil,2013,7559
EUR,TPED,Oil,2014,7512
EUR,TPED,Oil,2015,7466
EUR,TPED,Oil,2016,7419
EUR,TPED,Oil,2017,7385
EUR,TPED,Oil,2018,7385
EUR,TPED,Oil,2019,7338
EUR,TPED,Oil,2020,7292
EUR,TPED,Oil,2021,7245
EUR,TPED,Oil,2022,7198
EUR,TPED,Oil,2023,7152
EUR,TPED,Oil,2024,7094
EUR,TPED,Oil,2025,7047
EUR,TPED,Oil,2026,6966
EUR,TPED,Oil,2027,6896
EUR,TPED,Oil,2028,6815
EUR,TPED,Oil,2029,6745
EUR,TPED,Oil,2030,6675
EUR,TPED,Oil,2031,6594
EUR,TPED,Oil,2032,6512
EUR,TPED,Oil,2033,6431
EUR,TPED,Oil,2034,6361
EUR,TPED,Oil,2035,6280
EUR,TPED,Oil,2036,6222
EUR,TPED,Oil,2037,6163
EUR,TPED,Oil,2038,6105
EUR,TPED,Oil,2039,6047
EUR,TPED,Oil,2040,5989
EUR,TPED,Other renewables,2010,337
EUR,TPED,Other renewables,2011,395
EUR,TPED,Other renewables,2012,453
EUR,TPED,Other renewables,2013,511
EUR,TPED,Other renewables,2014,581
EUR,TPED,Other renewables,2015,639
EUR,TPED,Other renewables,2016,697
EUR,TPED,Other renewables,2017,767
EUR,TPED,Other renewables,2018,837
EUR,TPED,Other renewables,2019,907
EUR,TPED,Other renewables,2020,988
EUR,TPED,Other renewables,2021,1058
EUR,TPED,Other renewables,2022,1128
EUR,TPED,Other renewables,2023,1197
EUR,TPED,Other renewables,2024,1267
EUR,TPED,Other renewables,2025,1337
EUR,TPED,Other renewables,2026,1372
EUR,TPED,Other renewables,2027,1418
EUR,TPED,Other renewables,2028,1453
EUR,TPED,Other renewables,2029,1500
EUR,TPED,Other renewables,2030,1535
EUR,TPED,Other renewables,2031,1570
EUR,TPED,Other renewables,2032,1616
EUR,TPED,Other renewables,2033,1651
EUR,TPED,Other renewables,2034,1697
EUR,TPED,Other renewables,2035,1744
EUR,TPED,Other renewables,2036,1779
EUR,TPED,Other renewables,2037,1825
EUR,TPED,Other renewables,2038,1860
EUR,TPED,Other renewables,2039,1907
EUR,TPED,Other renewables,2040,1942
EUR,TPED,Total primary demand,2010,24539
EUR,TPED,Total primary demand,2011,24341
EUR,TPED,Total primary demand,2012,24155
EUR,TPED,Total primary demand,2013,23969
EUR,TPED,Total primary demand,2014,23771
EUR,TPED,Total primary demand,2015,23585
EUR,TPED,Total primary demand,2016,23399
EUR,TPED,Total primary demand,2017,23213
EUR,TPED,Total primary demand,2018,23248
EUR,TPED,Total primary demand,2019,23248
EUR,TPED,Total primary demand,2020,23248
EUR,TPED,Total primary demand,2021,23248
EUR,TPED,Total primary demand,2022,23236
EUR,TPED,Total primary demand,2023,23236
EUR,TPED,Total primary demand,2024,23236
EUR,TPED,Total primary demand,2025,23236
EUR,TPED,Total primary demand,2026,23190
EUR,TPED,Total primary demand,2027,23155
EUR,TPED,Total primary demand,2028,23120
EUR,TPED,Total primary demand,2029,23073
EUR,TPED,Total primary demand,2030,23039
EUR,TPED,Total primary demand,2031,22980
EUR,TPED,Total primary demand,2032,22922
EUR,TPED,Total primary demand,2033,22876
EUR,TPED,Total primary demand,2034,22818
EUR,TPED,Total primary demand,2035,22771
EUR,TPED,Total primary demand,2036,22794
EUR,TPED,Total primary demand,2037,22818
EUR,TPED,Total primary demand,2038,22841
EUR,TPED,Total primary demand,2039,22864
EUR,TPED,Total primary demand,2040,22887
EUR,Transport,Biofuels,2010,151
EUR,Transport,Biofuels,2011,151
EUR,Transport,Biofuels,2012,151
EUR,Transport,Biofuels,2013,151
EUR,Transport,Biofuels,2014,162
EUR,Transport,Biofuels,2015,162
EUR,Transport,Biofuels,2016,162
EUR,Transport,Biofuels,2017,174
EUR,Transport,Biofuels,2018,209
EUR,Transport,Biofuels,2019,220
EUR,Transport,Biofuels,2020,232
EUR,Transport,Biofuels,2021,244
EUR,Transport,Biofuels,2022,255
EUR,Transport,Biofuels,2023,267
EUR,Transport,Biofuels,2024,279
EUR,Transport,Biofuels,2025,290
EUR,Transport,Biofuels,2026,290
EUR,Transport,Biofuels,2027,290
EUR,Transport,Biofuels,2028,290
EUR,Transport,Biofuels,2029,302
EUR,Transport,Biofuels,2030,302
EUR,Transport,Biofuels,2031,302
EUR,Transport,Biofuels,2032,302
EUR,Transport,Biofuels,2033,302
EUR,Transport,Biofuels,2034,314
EUR,Transport,Biofuels,2035,314
EUR,Transport,Biofuels,2036,314
EUR,Transport,Biofuels,2037,314
EUR,Transport,Biofuels,2038,314
EUR,Transport,Biofuels,2039,325
EUR,Transport,Biofuels,2040,325
EUR,Transport,Electricity,2010,69
EUR,Transport,Electricity,2011,69
EUR,Transport,Electricity,2012,69
EUR,Transport,Electricity,2013,69
EUR,Transport,Electricity,2014,69
EUR,Transport,Electricity,2015,69
EUR,Transport,Electricity,2016,69
EUR,Transport,Electricity,2017,69
EUR,Transport,Electricity,2018,69
EUR,Transport,Electricity,2019,81
EUR,Transport,Electricity,2020,81
EUR,Transport,Electricity,2021,81
EUR,Transport,Electricity,2022,93
EUR,Transport,Electricity,2023,93
EUR,Transport,Electricity,2024,93
EUR,Transport,Electricity,2025,104
EUR,Transport,Electricity,2026,104
EUR,Transport,Electricity,2027,104
EUR,Transport,Electricity,2028,116
EUR,Transport,Electricity,2029,116
EUR,Transport,Electricity,2030,127
EUR,Transport,Electricity,2031,127
EUR,Transport,Electricity,2032,139
EUR,Transport,Electricity,2033,139
EUR,Transport,Electricity,2034,151
EUR,Transport,Electricity,2035,162
EUR,Transport,Electricity,2036,162
EUR,Transport,Electricity,2037,174
EUR,Transport,Electricity,2038,186
EUR,Transport,Electricity,2039,186
EUR,Transport,Electricity,2040,197
EUR,Transport,Oil,2010,4035
EUR,Transport,Oil,2011,4058
EUR,Transport,Oil,2012,4082
EUR,Transport,Oil,2013,4105
EUR,Transport,Oil,2014,4128
EUR,Transport,Oil,2015,4151
EUR,Transport,Oil,2016,4175
EUR,Transport,Oil,2017,4210
EUR,Transport,Oil,2018,4221
EUR,Transport,Oil,2019,4210
EUR,Transport,Oil,2020,4198
EUR,Transport,Oil,2021,4186
EUR,Transport,Oil,2022,4175
EUR,Transport,Oil,2023,4163
EUR,Transport,Oil,2024,4151
EUR,Transport,Oil,2025,4151
EUR,Transport,Oil,2026,4128
EUR,Transport,Oil,2027,4105
EUR,Transport,Oil,2028,4082
EUR,Transport,Oil,2029,4058
EUR,Transport,Oil,2030,4047
EUR,Transport,Oil,2031,4012
EUR,Transport,Oil,2032,3977
EUR,Transport,Oil,2033,3942
EUR,Transport,Oil,2034,3907
EUR,Transport,Oil,2035,3872
EUR,Transport,Oil,2036,3849
EUR,Transport,Oil,2037,3837
EUR,Transport,Oil,2038,3826
EUR,Transport,Oil,2039,3814
EUR,Transport,Oil,2040,3803
EUR,Transport,Other fuels,2010,69
EUR,Transport,Other fuels,2011,69
EUR,Transport,Other fuels,2012,69
EUR,Transport,Other fuels,2013,69
EUR,Transport,Other fuels,2014,69
EUR,Transport,Other fuels,2015,69
EUR,Transport,Other fuels,2016,69
EUR,Transport,Other fuels,2017,69
EUR,Transport,Other fuels,2018,69
EUR,Transport,Other fuels,2019,69
EUR,Transport,Other fuels,2020,69
EUR,Transport,Other fuels,2021,58
EUR,Transport,Other fuels,2022,58
EUR,Transport,Other fuels,2023,58
EUR,Transport,Other fuels,2024,58
EUR,Transport,Other fuels,2025,58
EUR,Transport,Other fuels,2026,58
EUR,Transport,Other fuels,2027,58
EUR,Transport,Other fuels,2028,58
EUR,Transport,Other fuels,2029,58
EUR,Transport,Other fuels,2030,69
EUR,Transport,Other fuels,2031,69
EUR,Transport,Other fuels,2032,69
EUR,Transport,Other fuels,2033,69
EUR,Transport,Other fuels,2034,69
EUR,Transport,Other fuels,2035,69
EUR,Transport,Other fuels,2036,69
EUR,Transport,Other fuels,2037,69
EUR,Transport,Other fuels,2038,81
EUR,Transport,Other fuels,2039,81
EUR,Transport,Other fuels,2040,81
EUR,Transport,Transport,2010,4337
EUR,Transport,Transport,2011,4361
EUR,Transport,Transport,2012,4396
EUR,Transport,Transport,2013,4419
EUR,Transport,Transport,2014,4454
EUR,Transport,Transport,2015,4477
EUR,Transport,Transport,2016,4512
EUR,Transport,Transport,2017,4547
EUR,Transport,Transport,2018,4570
EUR,Transport,Transport,2019,4582
EUR,Transport,Transport,2020,4582
EUR,Transport,Transport,2021,4593
EUR,Transport,Transport,2022,4593
EUR,Transport,Transport,2023,4605
EUR,Transport,Transport,2024,4605
EUR,Transport,Transport,2025,4617
EUR,Transport,Transport,2026,4605
EUR,Transport,Transport,2027,4593
EUR,Transport,Transport,2028,4582
EUR,Transport,Transport,2029,4570
EUR,Transport,Transport,2030,4558
EUR,Transport,Transport,2031,4535
EUR,Transport,Transport,2032,4512
EUR,Transport,Transport,2033,4489
EUR,Transport,Transport,2034,4465
EUR,Transport,Transport,2035,4442
EUR,Transport,Transport,2036,4431
EUR,Transport,Transport,2037,4431
EUR,Transport,Transport,2038,4431
EUR,Transport,Transport,2039,4431
EUR,Transport,Transport,2040,4431
EURASIA,Buildings,   Traditional biomass,2010,0
EURASIA,Buildings,   Traditional biomass,2011,0
EURASIA,Buildings,   Traditional biomass,2012,0
EURASIA,Buildings,   Traditional biomass,2013,0
EURASIA,Buildings,   Traditional biomass,2014,0
EURASIA,Buildings,   Traditional biomass,2015,0
EURASIA,Buildings,   Traditional biomass,2016,0
EURASIA,Buildings,   Traditional biomass,2017,0
EURASIA,Buildings,   Traditional biomass,2018,0
EURASIA,Buildings,   Traditional biomass,2019,0
EURASIA,Buildings,   Traditional biomass,2020,0
EURASIA,Buildings,   Traditional biomass,2021,0
EURASIA,Buildings,   Traditional biomass,2022,0
EURASIA,Buildings,   Traditional biomass,2023,0
EURASIA,Buildings,   Traditional biomass,2024,0
EURASIA,Buildings,   Traditional biomass,2025,0
EURASIA,Buildings,   Traditional biomass,2026,0
EURASIA,Buildings,   Traditional biomass,2027,0
EURASIA,Buildings,   Traditional biomass,2028,0
EURASIA,Buildings,   Traditional biomass,2029,0
EURASIA,Buildings,   Traditional biomass,2030,0
EURASIA,Buildings,   Traditional biomass,2031,0
EURASIA,Buildings,   Traditional biomass,2032,0
EURASIA,Buildings,   Traditional biomass,2033,0
EURASIA,Buildings,   Traditional biomass,2034,0
EURASIA,Buildings,   Traditional biomass,2035,0
EURASIA,Buildings,   Traditional biomass,2036,0
EURASIA,Buildings,   Traditional biomass,2037,0
EURASIA,Buildings,   Traditional biomass,2038,0
EURASIA,Buildings,   Traditional biomass,2039,0
EURASIA,Buildings,   Traditional biomass,2040,0
EURASIA,Buildings,Bioenergy,2010,23
EURASIA,Buildings,Bioenergy,2011,23
EURASIA,Buildings,Bioenergy,2012,23
EURASIA,Buildings,Bioenergy,2013,23
EURASIA,Buildings,Bioenergy,2014,23
EURASIA,Buildings,Bioenergy,2015,23
EURASIA,Buildings,Bioenergy,2016,23
EURASIA,Buildings,Bioenergy,2017,23
EURASIA,Buildings,Bioenergy,2018,23
EURASIA,Buildings,Bioenergy,2019,23
EURASIA,Buildings,Bioenergy,2020,23
EURASIA,Buildings,Bioenergy,2021,23
EURASIA,Buildings,Bioenergy,2022,23
EURASIA,Buildings,Bioenergy,2023,23
EURASIA,Buildings,Bioenergy,2024,23
EURASIA,Buildings,Bioenergy,2025,23
EURASIA,Buildings,Bioenergy,2026,23
EURASIA,Buildings,Bioenergy,2027,23
EURASIA,Buildings,Bioenergy,2028,23
EURASIA,Buildings,Bioenergy,2029,23
EURASIA,Buildings,Bioenergy,2030,23
EURASIA,Buildings,Bioenergy,2031,23
EURASIA,Buildings,Bioenergy,2032,23
EURASIA,Buildings,Bioenergy,2033,23
EURASIA,Buildings,Bioenergy,2034,23
EURASIA,Buildings,Bioenergy,2035,34
EURASIA,Buildings,Bioenergy,2036,34
EURASIA,Buildings,Bioenergy,2037,34
EURASIA,Buildings,Bioenergy,2038,34
EURASIA,Buildings,Bioenergy,2039,34
EURASIA,Buildings,Bioenergy,2040,34
EURASIA,Buildings,Buildings,2010,2291
EURASIA,Buildings,Buildings,2011,2314
EURASIA,Buildings,Buildings,2012,2349
EURASIA,Buildings,Buildings,2013,2372
EURASIA,Buildings,Buildings,2014,2407
EURASIA,Buildings,Buildings,2015,2430
EURASIA,Buildings,Buildings,2016,2465
EURASIA,Buildings,Buildings,2017,2500
EURASIA,Buildings,Buildings,2018,2593
EURASIA,Buildings,Buildings,2019,2605
EURASIA,Buildings,Buildings,2020,2616
EURASIA,Buildings,Buildings,2021,2628
EURASIA,Buildings,Buildings,2022,2651
EURASIA,Buildings,Buildings,2023,2663
EURASIA,Buildings,Buildings,2024,2674
EURASIA,Buildings,Buildings,2025,2686
EURASIA,Buildings,Buildings,2026,2698
EURASIA,Buildings,Buildings,2027,2721
EURASIA,Buildings,Buildings,2028,2744
EURASIA,Buildings,Buildings,2029,2767
EURASIA,Buildings,Buildings,2030,2779
EURASIA,Buildings,Buildings,2031,2791
EURASIA,Buildings,Buildings,2032,2814
EURASIA,Buildings,Buildings,2033,2826
EURASIA,Buildings,Buildings,2034,2849
EURASIA,Buildings,Buildings,2035,2872
EURASIA,Buildings,Buildings,2036,2884
EURASIA,Buildings,Buildings,2037,2895
EURASIA,Buildings,Buildings,2038,2919
EURASIA,Buildings,Buildings,2039,2930
EURASIA,Buildings,Buildings,2040,2954
EURASIA,Buildings,Coal,2010,93
EURASIA,Buildings,Coal,2011,81
EURASIA,Buildings,Coal,2012,81
EURASIA,Buildings,Coal,2013,81
EURASIA,Buildings,Coal,2014,69
EURASIA,Buildings,Coal,2015,69
EURASIA,Buildings,Coal,2016,69
EURASIA,Buildings,Coal,2017,69
EURASIA,Buildings,Coal,2018,69
EURASIA,Buildings,Coal,2019,69
EURASIA,Buildings,Coal,2020,69
EURASIA,Buildings,Coal,2021,69
EURASIA,Buildings,Coal,2022,69
EURASIA,Buildings,Coal,2023,69
EURASIA,Buildings,Coal,2024,58
EURASIA,Buildings,Coal,2025,58
EURASIA,Buildings,Coal,2026,58
EURASIA,Buildings,Coal,2027,58
EURASIA,Buildings,Coal,2028,58
EURASIA,Buildings,Coal,2029,58
EURASIA,Buildings,Coal,2030,58
EURASIA,Buildings,Coal,2031,46
EURASIA,Buildings,Coal,2032,46
EURASIA,Buildings,Coal,2033,46
EURASIA,Buildings,Coal,2034,46
EURASIA,Buildings,Coal,2035,46
EURASIA,Buildings,Coal,2036,34
EURASIA,Buildings,Coal,2037,34
EURASIA,Buildings,Coal,2038,34
EURASIA,Buildings,Coal,2039,34
EURASIA,Buildings,Coal,2040,34
EURASIA,Buildings,Electricity,2010,348
EURASIA,Buildings,Electricity,2011,348
EURASIA,Buildings,Electricity,2012,360
EURASIA,Buildings,Electricity,2013,360
EURASIA,Buildings,Electricity,2014,372
EURASIA,Buildings,Electricity,2015,372
EURASIA,Buildings,Electricity,2016,383
EURASIA,Buildings,Electricity,2017,395
EURASIA,Buildings,Electricity,2018,395
EURASIA,Buildings,Electricity,2019,407
EURASIA,Buildings,Electricity,2020,418
EURASIA,Buildings,Electricity,2021,430
EURASIA,Buildings,Electricity,2022,441
EURASIA,Buildings,Electricity,2023,441
EURASIA,Buildings,Electricity,2024,453
EURASIA,Buildings,Electricity,2025,465
EURASIA,Buildings,Electricity,2026,476
EURASIA,Buildings,Electricity,2027,488
EURASIA,Buildings,Electricity,2028,500
EURASIA,Buildings,Electricity,2029,511
EURASIA,Buildings,Electricity,2030,523
EURASIA,Buildings,Electricity,2031,534
EURASIA,Buildings,Electricity,2032,546
EURASIA,Buildings,Electricity,2033,558
EURASIA,Buildings,Electricity,2034,569
EURASIA,Buildings,Electricity,2035,593
EURASIA,Buildings,Electricity,2036,604
EURASIA,Buildings,Electricity,2037,616
EURASIA,Buildings,Electricity,2038,628
EURASIA,Buildings,Electricity,2039,639
EURASIA,Buildings,Electricity,2040,651
EURASIA,Buildings,Heat,2010,848
EURASIA,Buildings,Heat,2011,837
EURASIA,Buildings,Heat,2012,825
EURASIA,Buildings,Heat,2013,825
EURASIA,Buildings,Heat,2014,814
EURASIA,Buildings,Heat,2015,814
EURASIA,Buildings,Heat,2016,802
EURASIA,Buildings,Heat,2017,802
EURASIA,Buildings,Heat,2018,802
EURASIA,Buildings,Heat,2019,802
EURASIA,Buildings,Heat,2020,802
EURASIA,Buildings,Heat,2021,802
EURASIA,Buildings,Heat,2022,790
EURASIA,Buildings,Heat,2023,790
EURASIA,Buildings,Heat,2024,790
EURASIA,Buildings,Heat,2025,790
EURASIA,Buildings,Heat,2026,790
EURASIA,Buildings,Heat,2027,790
EURASIA,Buildings,Heat,2028,790
EURASIA,Buildings,Heat,2029,790
EURASIA,Buildings,Heat,2030,790
EURASIA,Buildings,Heat,2031,790
EURASIA,Buildings,Heat,2032,790
EURASIA,Buildings,Heat,2033,790
EURASIA,Buildings,Heat,2034,790
EURASIA,Buildings,Heat,2035,790
EURASIA,Buildings,Heat,2036,790
EURASIA,Buildings,Heat,2037,790
EURASIA,Buildings,Heat,2038,790
EURASIA,Buildings,Heat,2039,790
EURASIA,Buildings,Heat,2040,790
EURASIA,Buildings,Natural gas,2010,802
EURASIA,Buildings,Natural gas,2011,814
EURASIA,Buildings,Natural gas,2012,825
EURASIA,Buildings,Natural gas,2013,837
EURASIA,Buildings,Natural gas,2014,860
EURASIA,Buildings,Natural gas,2015,872
EURASIA,Buildings,Natural gas,2016,883
